Date,Open,High,Low,Close,Adj Close,Volume
2018-10-12,1978.000000,1978.000000,1903.000000,1918.300049,1802.405029,9373289
2018-10-15,1940.000000,1955.550049,1920.000000,1949.500000,1831.720093,2638151
2018-10-16,1958.000000,1971.900024,1935.000000,1962.300049,1843.746826,2815425
2018-10-17,1970.000000,1989.000000,1920.000000,1929.400024,1812.834351,2779207
2018-10-19,1929.000000,1929.000000,1870.050049,1913.199951,1797.613403,3428776
2018-10-22,1914.000000,1916.000000,1886.949951,1903.000000,1788.029419,1778496
2018-10-23,1888.000000,1898.000000,1837.000000,1843.650024,1735.914307,2752811
2018-10-24,1852.050049,1874.000000,1811.099976,1848.500000,1740.480469,2735913
2018-10-25,1844.000000,1876.900024,1825.050049,1853.000000,1744.717773,2507233
2018-10-26,1853.900024,1853.900024,1791.099976,1799.099976,1693.967285,2285970
2018-10-29,1808.699951,1877.949951,1784.349976,1871.000000,1761.665649,2609483
2018-10-30,1867.000000,1909.400024,1845.000000,1894.800049,1784.074829,2404883
2018-10-31,1900.000000,1943.900024,1875.449951,1938.150024,1824.891602,2769190
2018-11-01,1943.650024,1944.349976,1901.300049,1935.750000,1822.631836,2769759
2018-11-02,1934.199951,1954.599976,1905.000000,1913.449951,1801.635010,1818635
2018-11-05,1910.000000,1927.349976,1884.750000,1890.849976,1780.355835,1713366
2018-11-06,1894.000000,1937.500000,1891.000000,1932.699951,1819.760010,1398710
2018-11-07,1940.000000,1949.000000,1937.000000,1942.150024,1828.657837,144530
2018-11-09,1961.000000,1961.949951,1905.000000,1909.199951,1797.633179,2570479
2018-11-12,1908.500000,1946.099976,1908.500000,1914.849976,1802.953247,2552008
2018-11-13,1915.000000,1939.000000,1903.000000,1934.949951,1821.878784,1418432
2018-11-14,1925.000000,1929.900024,1870.000000,1880.650024,1770.751831,2422318
2018-11-15,1864.000000,1899.000000,1857.599976,1872.849976,1763.407471,1829123
2018-11-16,1889.000000,1899.800049,1870.250000,1886.599976,1776.354004,1829729
2018-11-19,1899.000000,1907.349976,1864.300049,1902.449951,1791.278076,1740628
2018-11-20,1902.000000,1902.000000,1874.199951,1878.250000,1768.491943,1190182
2018-11-21,1871.000000,1871.050049,1798.550049,1812.000000,1706.113403,3840461
2018-11-22,1820.000000,1847.599976,1809.949951,1812.550049,1706.631104,3194219
2018-11-26,1819.000000,1860.000000,1784.500000,1846.099976,1738.220581,4333177
2018-11-27,1854.000000,1897.900024,1835.349976,1890.250000,1779.790771,3344839
2018-11-28,1889.000000,1989.000000,1882.500000,1983.900024,1867.968140,5313249
2018-11-29,1997.000000,1997.000000,1942.550049,1960.550049,1845.982788,4035441
2018-11-30,1966.000000,1991.000000,1959.849976,1968.250000,1853.232788,5268901
2018-12-03,1984.000000,1990.000000,1968.300049,1982.400024,1866.555908,1610576
2018-12-04,1983.000000,2019.400024,1971.000000,2010.849976,1893.343506,3270615
2018-12-05,2006.000000,2018.000000,1985.000000,2006.750000,1889.483032,2501539
2018-12-06,1998.000000,2017.000000,1979.599976,1992.699951,1876.254150,2321216
2018-12-07,1985.050049,2003.900024,1973.000000,1995.199951,1878.607910,1680420
2018-12-10,1975.000000,2011.000000,1960.000000,1975.800049,1860.341797,2010786
2018-12-11,1970.000000,2010.000000,1961.000000,2000.000000,1883.127563,2942014
2018-12-12,2001.099976,2022.000000,1984.949951,2016.800049,1898.945557,2219993
2018-12-13,2024.000000,2029.699951,1974.500000,1982.599976,1866.744263,3748429
2018-12-14,1983.000000,1998.949951,1975.250000,1989.750000,1873.476196,2473761
2018-12-17,1999.000000,2004.900024,1985.000000,1994.300049,1877.760620,1227921
2018-12-18,1991.900024,2002.000000,1976.400024,1987.849976,1871.687256,1768742
2018-12-19,1984.800049,1984.800049,1960.050049,1968.449951,1853.421021,2498833
2018-12-20,1953.800049,1974.900024,1946.000000,1954.050049,1839.862549,1940277
2018-12-21,1948.000000,1950.000000,1886.550049,1895.800049,1785.016479,3729956
2018-12-24,1905.800049,1938.900024,1905.000000,1918.500000,1806.390015,1864116
2018-12-26,1921.800049,1921.800049,1870.250000,1889.199951,1778.802368,2446614
2018-12-27,1909.000000,1941.699951,1872.099976,1908.949951,1797.397949,4968201
2018-12-28,1915.000000,1920.000000,1893.000000,1896.050049,1785.252075,2239130
2018-12-31,1908.000000,1909.000000,1886.150024,1893.050049,1782.427124,1879740
2019-01-01,1896.000000,1910.000000,1885.000000,1902.800049,1791.607178,1094883
2019-01-02,1905.000000,1934.449951,1900.000000,1923.300049,1810.909546,2100463
2019-01-03,1919.000000,1944.949951,1893.099976,1899.949951,1788.923950,2611668
2019-01-04,1900.000000,1901.199951,1841.000000,1876.849976,1767.173828,4280862
2019-01-07,1891.800049,1908.800049,1881.000000,1897.900024,1786.993774,1856423
2019-01-08,1905.400024,1906.400024,1883.300049,1893.550049,1782.898193,1691756
2019-01-09,1907.400024,1919.000000,1866.699951,1886.949951,1776.683594,2414376
2019-01-10,1890.000000,1905.000000,1872.099976,1888.550049,1778.190186,3053461
2019-01-11,1870.000000,1875.000000,1835.000000,1842.550049,1734.878296,9209862
2019-01-14,1850.000000,1851.000000,1810.000000,1813.250000,1707.290405,3615370
2019-01-15,1810.000000,1869.349976,1808.000000,1867.800049,1758.652832,7711653
2019-01-16,1870.000000,1875.000000,1847.000000,1870.150024,1760.865479,2359280
2019-01-17,1878.000000,1898.000000,1871.300049,1894.300049,1787.427002,2625816
2019-01-18,1881.000000,1904.199951,1876.000000,1900.650024,1793.418945,1683728
2019-01-21,1902.000000,1932.000000,1895.449951,1908.699951,1801.014771,2409803
2019-01-22,1907.099976,1918.250000,1890.000000,1901.900024,1794.598511,2457093
2019-01-23,1901.000000,1906.099976,1870.000000,1875.599976,1769.782227,2578169
2019-01-24,1884.800049,1905.250000,1875.000000,1901.550049,1794.268311,1962927
2019-01-25,1902.000000,1935.000000,1901.000000,1920.800049,1812.432129,2327080
2019-01-28,1933.000000,1962.000000,1925.500000,1955.000000,1844.702637,2769033
2019-01-29,1962.000000,1989.050049,1936.650024,1982.750000,1870.886841,2557626
2019-01-30,1979.599976,1989.500000,1954.650024,1981.400024,1869.613281,2429575
2019-01-31,1987.000000,2019.750000,1985.000000,2014.099976,1900.468262,4094319
2019-02-01,2009.500000,2034.750000,1998.099976,2029.949951,1915.424316,3064163
2019-02-04,2029.949951,2055.449951,2023.000000,2050.250000,1934.578857,1590764
2019-02-05,2050.000000,2055.000000,2028.000000,2044.550049,1929.200684,1111404
2019-02-06,2049.899902,2086.850098,2041.050049,2074.800049,1957.743774,1789812
2019-02-07,2074.750000,2097.949951,2067.000000,2082.899902,1965.386475,1339945
2019-02-08,2075.000000,2089.500000,2051.000000,2061.399902,1945.099487,1684474
2019-02-11,2060.000000,2096.000000,2048.899902,2065.899902,1949.345825,1778730
2019-02-12,2070.000000,2070.000000,2018.000000,2051.600098,1935.852417,2422903
2019-02-14,2060.050049,2075.000000,2033.050049,2044.599976,1929.247681,1724085
2019-02-15,2049.000000,2052.000000,2010.949951,2029.699951,1915.187988,1930065
2019-02-18,2037.599976,2041.949951,1962.650024,1970.300049,1859.139404,2942184
2019-02-19,1970.000000,1971.000000,1892.000000,1904.800049,1797.334717,4408554
2019-02-20,1915.000000,1933.800049,1881.300049,1914.750000,1806.723389,4645778
2019-02-21,1914.750000,1940.000000,1897.050049,1914.199951,1806.204468,4683919
2019-02-22,1917.199951,1930.000000,1905.099976,1925.650024,1817.008423,2271955
2019-02-25,1932.500000,1990.000000,1930.500000,1985.150024,1873.151489,2934880
2019-02-26,1984.000000,2045.150024,1972.250000,2038.699951,1923.680298,6453309
2019-02-27,2040.000000,2074.949951,2022.000000,2058.100098,1941.985840,4732082
2019-02-28,2060.000000,2071.350098,1977.599976,1983.449951,1871.547485,8454295
2019-03-01,1995.050049,2005.000000,1980.349976,1995.400024,1882.823364,4148548
2019-03-05,2005.000000,2007.000000,1976.599976,1988.099976,1875.935303,2449622
2019-03-06,1989.300049,2015.000000,1985.050049,1999.599976,1886.786255,2635047
2019-03-07,2005.000000,2024.050049,2000.199951,2013.300049,1899.713501,2539884
2019-03-08,2025.000000,2033.000000,2010.050049,2022.699951,1908.583130,2031071
2019-03-11,2028.900024,2033.000000,2003.650024,2014.800049,1901.128906,3111689
2019-03-12,2014.050049,2024.800049,2003.000000,2012.449951,1898.911377,2658550
2019-03-13,2013.000000,2015.900024,1978.599976,2000.500000,1887.635742,1833163
2019-03-14,2004.949951,2007.800049,1981.000000,1987.400024,1875.274780,1905495
2019-03-15,1998.900024,2068.949951,1991.000000,2039.949951,1924.859619,5184318
2019-03-18,2043.000000,2064.600098,2011.000000,2022.800049,1908.677490,2349915
2019-03-19,2030.000000,2030.000000,1995.099976,2022.800049,1908.677490,2373993
2019-03-20,2028.000000,2044.800049,2000.000000,2015.050049,1901.364624,3091165
2019-03-22,2015.000000,2016.000000,1983.300049,2005.650024,1892.495117,3148149
2019-03-25,2007.800049,2007.800049,1977.199951,1984.250000,1872.302368,2429205
2019-03-26,1984.000000,1994.949951,1958.050049,1982.650024,1870.792725,2316539
2019-03-27,1994.000000,1998.000000,1961.000000,1967.900024,1856.874878,2266166
2019-03-28,1980.000000,2014.599976,1972.800049,2000.300049,1887.446899,4054489
2019-04-01,2010.000000,2039.949951,2008.250000,2031.650024,1917.028198,2095740
2019-04-02,2037.099976,2086.000000,2037.000000,2079.300049,1961.989746,3719663
2019-04-03,2085.000000,2089.600098,2058.100098,2079.300049,1961.989746,2939886
2019-04-04,2078.149902,2079.699951,2007.400024,2014.500000,1900.845703,4397518
2019-04-05,2028.650024,2054.399902,2018.800049,2048.300049,1932.738647,3152103
2019-04-08,2059.000000,2075.000000,2032.699951,2070.750000,1953.922241,2194294
2019-04-09,2070.000000,2098.000000,2057.649902,2091.500000,1973.501587,2690970
2019-04-10,2083.000000,2085.500000,2036.000000,2040.250000,1925.142944,3313062
2019-04-11,2045.000000,2055.000000,2013.650024,2019.500000,1905.563477,3422442
2019-04-12,2038.000000,2039.000000,2007.000000,2014.500000,1900.845703,3198471
2019-04-15,2070.000000,2119.800049,2041.000000,2113.300049,1994.071655,9189201
2019-04-16,2120.000000,2155.949951,2115.550049,2131.800049,2011.528076,5771952
2019-04-18,2149.899902,2155.000000,2114.199951,2150.050049,2028.748047,3413728
2019-04-22,2148.000000,2176.000000,2145.600098,2161.449951,2039.504883,2007135
2019-04-23,2163.000000,2165.500000,2134.050049,2155.050049,2033.465942,2163524
2019-04-24,2158.000000,2195.000000,2156.100098,2183.449951,2060.263916,3003071
2019-04-25,2175.000000,2205.000000,2168.050049,2195.000000,2071.162109,4211526
2019-04-26,2203.000000,2243.949951,2193.149902,2238.550049,2112.255371,2716958
2019-04-30,2238.550049,2266.949951,2230.100098,2260.350098,2132.825439,3488395
2019-05-02,2255.000000,2259.399902,2211.100098,2215.399902,2090.411133,2457699
2019-05-03,2185.000000,2186.050049,2125.000000,2132.000000,2011.716675,3780886
2019-05-06,2110.000000,2165.000000,2108.500000,2157.850098,2036.108276,2891422
2019-05-07,2160.050049,2184.350098,2138.800049,2151.949951,2030.541260,2201698
2019-05-08,2151.000000,2168.000000,2130.399902,2152.850098,2031.390259,1824895
2019-05-09,2145.000000,2184.100098,2136.100098,2172.550049,2049.978760,2264162
2019-05-10,2175.000000,2192.000000,2125.850098,2135.800049,2015.302246,2039633
2019-05-13,2133.000000,2167.000000,2121.649902,2128.750000,2008.649658,1701744
2019-05-14,2135.000000,2159.800049,2072.350098,2092.350098,1974.303467,2456110
2019-05-15,2097.000000,2124.000000,2084.500000,2095.399902,1977.181274,2346876
2019-05-16,2096.000000,2124.000000,2077.050049,2108.750000,1989.778198,1946529
2019-05-17,2112.600098,2135.000000,2090.000000,2095.449951,1977.228760,1947908
2019-05-20,2125.000000,2151.399902,2050.000000,2143.949951,2022.992188,2625116
2019-05-21,2148.050049,2148.699951,2102.550049,2109.750000,1990.721436,1863157
2019-05-22,2110.000000,2121.949951,2075.000000,2081.750000,1964.301758,2595795
2019-05-23,2098.000000,2115.350098,2050.000000,2054.050049,1938.164429,2541294
2019-05-24,2070.000000,2070.000000,2032.250000,2048.000000,1932.455688,2274208
2019-05-27,2054.800049,2068.949951,2040.099976,2055.149902,1939.202148,2329820
2019-05-28,2060.000000,2097.500000,2045.000000,2073.750000,1956.752930,5872979
2019-05-29,2080.000000,2123.699951,2077.100098,2107.550049,1988.646118,3281320
2019-05-30,2123.000000,2156.550049,2114.399902,2146.300049,2025.209839,4971725
2019-05-31,2160.000000,2204.949951,2152.250000,2196.550049,2072.625000,4265370
2019-06-03,2201.000000,2247.649902,2185.649902,2242.300049,2115.793945,3682419
2019-06-04,2224.000000,2224.000000,2175.000000,2183.100098,2076.603516,2408658
2019-06-06,2199.000000,2199.000000,2152.000000,2166.100098,2060.432617,3735467
2019-06-07,2174.000000,2189.800049,2142.100098,2181.750000,2075.319580,2659446
2019-06-10,2196.699951,2235.850098,2185.500000,2231.500000,2122.642090,2080593
2019-06-11,2237.000000,2263.949951,2231.000000,2252.800049,2142.903320,3048937
2019-06-12,2245.000000,2266.899902,2219.000000,2260.899902,2150.608154,2404448
2019-06-13,2264.000000,2285.000000,2243.050049,2254.100098,2144.140137,3320916
2019-06-14,2257.250000,2263.100098,2234.000000,2254.500000,2144.520508,2131408
2019-06-17,2256.000000,2262.000000,2241.449951,2249.199951,2139.479248,1489497
2019-06-18,2244.000000,2260.000000,2231.199951,2250.850098,2141.048828,1877447
2019-06-19,2255.000000,2276.000000,2243.149902,2259.899902,2149.656738,1652817
2019-06-20,2230.000000,2284.000000,2212.000000,2277.949951,2166.826660,2199377
2019-06-21,2285.000000,2292.500000,2242.000000,2249.850098,2140.097656,3871804
2019-06-24,2254.149902,2280.000000,2250.800049,2275.500000,2164.495850,1382424
2019-06-25,2270.000000,2274.449951,2250.500000,2267.800049,2157.171631,1386077
2019-06-26,2265.000000,2266.800049,2250.000000,2254.199951,2144.234863,1762224
2019-06-27,2255.000000,2264.000000,2241.300049,2252.550049,2142.665527,2813464
2019-06-28,2260.000000,2261.949951,2222.500000,2227.199951,2118.552246,2372928
2019-07-01,2235.000000,2255.000000,2206.600098,2239.550049,2130.299805,2769940
2019-07-02,2244.899902,2257.000000,2216.449951,2252.100098,2142.237549,1771746
2019-07-03,2252.199951,2258.800049,2232.000000,2237.649902,2128.492188,1656881
2019-07-04,2234.000000,2252.000000,2230.100098,2242.649902,2133.248779,984140
2019-07-05,2247.000000,2250.000000,2140.000000,2163.100098,2057.579590,4088470
2019-07-08,2149.000000,2188.800049,2132.100098,2175.399902,2069.278809,2788062
2019-07-09,2174.000000,2174.399902,2104.550049,2133.350098,2029.280884,3977224
2019-07-10,2080.000000,2127.850098,2071.300049,2108.199951,2005.357178,6343581
2019-07-11,2128.000000,2129.000000,2086.050049,2102.550049,1999.982666,2400346
2019-07-12,2102.100098,2119.750000,2093.100098,2107.600098,2004.786743,1560725
2019-07-15,2125.000000,2153.600098,2098.000000,2145.699951,2041.027954,2900415
2019-07-16,2126.000000,2132.500000,2100.000000,2106.000000,2007.943726,2735399
2019-07-17,2108.000000,2125.000000,2092.100098,2117.250000,2018.670166,1802969
2019-07-18,2116.199951,2116.199951,2060.000000,2065.949951,1969.758545,3072096
2019-07-19,2077.000000,2097.000000,2062.500000,2076.949951,1980.246094,1953177
2019-07-22,2077.000000,2117.449951,2068.800049,2109.899902,2011.661987,1920167
2019-07-23,2127.899902,2130.000000,2102.399902,2112.449951,2014.093262,3538588
2019-07-24,2110.000000,2120.800049,2076.500000,2096.800049,1999.172241,2413196
2019-07-25,2108.899902,2135.000000,2092.550049,2127.899902,2028.823486,2544464
2019-07-26,2129.800049,2129.800049,2095.000000,2109.050049,2010.851807,1720592
2019-07-29,2110.800049,2142.000000,2103.300049,2130.000000,2030.826416,1647090
2019-07-30,2130.000000,2185.000000,2120.449951,2179.149902,2077.687744,2851672
2019-07-31,2171.750000,2211.699951,2147.149902,2205.699951,2103.001953,3000677
2019-08-01,2200.000000,2217.500000,2166.250000,2180.050049,2078.545654,2375236
2019-08-02,2173.000000,2210.000000,2165.500000,2205.300049,2102.619873,2500816
2019-08-05,2199.899902,2252.250000,2195.600098,2248.600098,2143.904541,3039682
2019-08-06,2232.800049,2251.949951,2211.449951,2214.899902,2111.773193,2885467
2019-08-07,2230.000000,2238.500000,2207.250000,2213.449951,2110.390625,2165362
2019-08-08,2228.899902,2281.000000,2218.899902,2258.100098,2152.961670,2073298
2019-08-09,2260.000000,2267.899902,2241.350098,2246.250000,2141.663818,1744550
2019-08-13,2245.000000,2246.250000,2194.300049,2199.449951,2097.042725,1647281
2019-08-14,2181.100098,2217.850098,2167.399902,2204.399902,2101.762207,1945002
2019-08-16,2241.399902,2241.399902,2143.250000,2165.100098,2064.291992,3755507
2019-08-19,2180.000000,2186.000000,2157.699951,2163.000000,2062.289795,974884
2019-08-20,2172.000000,2205.000000,2166.500000,2186.750000,2084.933838,1843611
2019-08-21,2184.949951,2202.000000,2182.250000,2186.199951,2084.409424,1214408
2019-08-22,2187.000000,2235.649902,2170.000000,2216.000000,2112.822510,2131601
2019-08-23,2214.949951,2259.899902,2213.899902,2247.699951,2143.045654,2826425
2019-08-26,2247.000000,2282.000000,2225.000000,2276.300049,2170.314453,2345475
2019-08-27,2270.000000,2274.850098,2229.000000,2236.500000,2132.367432,3432106
2019-08-28,2240.000000,2252.149902,2216.000000,2239.250000,2134.989502,1294621
2019-08-29,2222.199951,2248.199951,2222.199951,2233.449951,2129.459473,1670652
2019-08-30,2241.000000,2266.000000,2218.000000,2259.600098,2154.392090,2583625
2019-09-03,2270.000000,2296.199951,2236.949951,2251.600098,2146.764404,2545060
2019-09-04,2265.000000,2270.000000,2233.000000,2245.399902,2140.853027,2228092
2019-09-05,2242.199951,2253.649902,2207.300049,2215.300049,2112.154297,2055943
2019-09-06,2216.000000,2233.500000,2192.600098,2197.500000,2095.183594,1890550
2019-09-09,2200.000000,2202.850098,2179.800049,2182.850098,2081.215820,1703945
2019-09-11,2186.000000,2195.000000,2146.550049,2154.000000,2053.708496,2627440
2019-09-12,2155.000000,2165.000000,2120.350098,2133.600098,2034.258545,2118859
2019-09-13,2135.000000,2157.949951,2115.550049,2141.949951,2042.219360,2291174
2019-09-16,2159.949951,2173.399902,2126.399902,2150.000000,2049.895264,2597948
2019-09-17,2154.949951,2156.550049,2105.600098,2122.649902,2023.818481,2796530
2019-09-18,2126.399902,2142.949951,2113.149902,2138.550049,2038.978149,1454663
2019-09-19,2135.000000,2135.800049,2091.000000,2101.949951,2004.082275,1652691
2019-09-20,2104.899902,2129.399902,2057.000000,2065.449951,1969.281616,6941979
